item_id,order_id,product_id,quantity,unit_price,line_total
ITEM003201,ORD00730,PRD028,5,202,1010
ITEM001298,ORD00309,PRD002,100,128,640
ITEM000450,ORD00104,PRD016,5,77,385
ITEM002761,ORD00633,PRD043,2,62,124
ITEM001313,ORD00312,PRD009,3,152,456
ITEM000241,ORD00057,PRD031,2,,286
ITEM001822,ORD00423,PRD001,5,431,2155
ITEM002651,ORD00610,PRD015,2,35,70
ITEM000023,ORD00004,PRD023,3,199,597
ITEM003811,ORD00860,PRD012,2,21,42
ITEM003708,ORD00834,PRD012,3,21,
ITEM003434,ORD00780,PRD004,100,444,1332
ITEM003287,ORD00747,PRD006,4,,80
ITEM002727,ORD00627,PRD041,5,43,215
ITEM003252,ORD00739,PRD024,2,47,94
ITEM003309,ORD00750,PRD036,5,54,
ITEM001454,ORD00342,PRD004,1,444,444
ITEM000305,ORD00071,PRD023,2,199,398
ITEM002724,ORD00626,PRD030,4,25,100
ITEM001830,ORD00424,PRD018,3,43,129
ITEM002020,ORD00473,PRD035,4,,268
ITEM000578,ORD00137,PRD035,5,67,335
ITEM002939,ORD00676,PRD007,3,51,153
ITEM000026,ORD00005,PRD016,4,77,308
ITEM001139,ORD00266,PRD014,4,121,484
ITEM002265,ORD00523,PRD033,4,202,808
ITEM004298,ORD00967,PRD023,2,199,398
ITEM003458,ORD00784,PRD023,4,199,796
ITEM001077,ORD00250,PRD029,4,218,872
ITEM002593,ORD00595,PRD003,1,157,157
ITEM000721,ORD00166,PRD007,5,51,255
ITEM001575,ORD00371,PRD035,5,0,0
ITEM003010,ORD00690,PRD042,-1,68,136
ITEM002354,ORD00542,PRD039,-1,120,360
ITEM003250,ORD00739,PRD039,2,120,240
ITEM001293,ORD00308,PRD027,4,275,1100
ITEM003736,ORD00841,PRD025,3,110,330
ITEM002703,ORD00621,PRD028,4,20200,80800
ITEM001539,ORD00364,PRD026,4,0,0
ITEM002313,ORD00534,PRD037,1,94,94
ITEM002894,ORD00667,PRD020,3,44,132
ITEM002432,ORD00556,PRD023,4,199,796
ITEM000472,ORD00109,PRD013,4,124,496
ITEM003102,ORD00710,PRD020,3,44,132
ITEM003974,ORD00895,PRD029,0,218,218
ITEM002680,ORD00615,PRD029,1,-218,0
ITEM001029,ORD00239,PRD003,5,157,785
ITEM004442,ORD01000,PRD032,2,,200
ITEM004205,ORD00949,PRD011,5,96,480
ITEM003934,ORD00887,PRD014,1,121,121
ITEM000398,ORD00092,PRD022,2,29,58
ITEM000790,ORD00179,PRD040,2,284,568
ITEM002469,ORD00565,PRD034,2,125,250
ITEM001828,ORD00424,PRD037,4,94,376
ITEM001332,ORD00317,PRD044,4,43,
ITEM001821,ORD00422,PRD009,2,152,304
ITEM004197,ORD00948,PRD019,2,0,
ITEM002689,ORD00618,PRD025,1,110,
ITEM003562,ORD00806,PRD009,3,152,456
ITEM002016,ORD00472,PRD013,1,124,124
ITEM002208,ORD00510,PRD043,3,62,186
ITEM000846,ORD00194,PRD003,2,15700,31400
ITEM001066,ORD00248,PRD021,3,43,129
ITEM002738,ORD00630,PRD008,5,67,335
ITEM003199,ORD00729,PRD008,5,67,335
ITEM001426,ORD00338,PRD007,2,51,102
ITEM000315,ORD00072,PRD024,100,47,188
ITEM000364,ORD00082,PRD029,4,-218,0
ITEM000797,ORD00181,PRD008,2,,134
ITEM001300,ORD00309,PRD012,3,21,63
ITEM001949,ORD00456,PRD001,2,0,0
ITEM002503,ORD00571,PRD009,0,152,760
ITEM002771,ORD00636,PRD029,2,218,436
ITEM002112,ORD00492,PRD026,4,184,736
ITEM001619,ORD00380,PRD042,5,68,340
ITEM000734,ORD00169,PRD032,3,100,300
ITEM003394,ORD00769,PRD017,1,20,20
ITEM003243,ORD00737,PRD030,1,25,25
ITEM002767,ORD00634,PRD010,1,125,125
ITEM001176,ORD00275,PRD037,1,94,94
ITEM002040,ORD00478,PRD029,5,218,1090
ITEM002904,ORD00669,PRD029,1,218,218
ITEM000688,ORD00159,PRD008,3,67,201
ITEM003798,ORD00857,PRD024,1,4700,4700
ITEM002358,ORD00543,PRD037,2,94,188
ITEM002308,ORD00532,PRD043,4,62,
ITEM001916,ORD00448,PRD001,1,431,431
ITEM002279,ORD00527,PRD026,3,184,552
ITEM002991,ORD00685,PRD033,4,202,808
ITEM000699,ORD00162,PRD010,4,125,500
ITEM000853,ORD00195,PRD038,4,52,208
ITEM001675,ORD00392,PRD005,3,0,0
ITEM001570,ORD00370,PRD023,3,199,597
ITEM003139,ORD00717,PRD008,5,67,335
ITEM000884,ORD00202,PRD022,5,29,
ITEM001356,ORD00322,PRD015,3,35,105
ITEM000012,ORD00003,PRD003,3,157,471
ITEM002868,ORD00660,PRD005,1,48,
ITEM002516,ORD00576,PRD010,1,125,125
ITEM004227,ORD00954,PRD042,1,68,68
ITEM000792,ORD00179,PRD038,5,52,260
ITEM001728,ORD00401,PRD023,1,199,199
ITEM002662,ORD00613,PRD016,4,77,308
ITEM000219,ORD00053,PRD026,-1,0,0
ITEM003116,ORD00713,PRD007,5,51,255
ITEM002101,ORD00490,PRD008,1,67,67
ITEM000932,ORD00217,PRD016,1,77,77
ITEM001334,ORD00318,PRD008,2,67,134
ITEM003675,ORD00829,PRD019,1,65,65
ITEM003555,ORD00805,PRD011,1,96,96
ITEM000495,ORD00116,PRD034,5,125,625
ITEM001438,ORD00340,PRD011,3,96,288
ITEM000021,ORD00004,PRD017,3,20,60
ITEM003488,ORD00791,PRD016,3,77,231
ITEM004009,ORD00901,PRD006,5,20,
ITEM002746,ORD00631,PRD007,2,51,102
ITEM002414,ORD00553,PRD001,1,431,431
ITEM003996,ORD00899,PRD031,5,143,715
ITEM003931,ORD00885,PRD007,5,51,255
ITEM002502,ORD00570,PRD022,4,29,116
ITEM002716,ORD00624,PRD033,3,202,606
ITEM001261,ORD00299,PRD025,5,110,550
ITEM001738,ORD00403,PRD027,2,275,550
ITEM002165,ORD00501,PRD015,2,35,70
ITEM003122,ORD00714,PRD020,5,44,220
ITEM000703,ORD00163,PRD008,5,67,335
ITEM000178,ORD00044,PRD041,1,43,
ITEM003034,ORD00696,PRD029,3,218,654
ITEM004131,ORD00932,PRD031,1,143,143
ITEM000462,ORD00106,PRD034,2,125,250
ITEM000584,ORD00138,PRD008,5,67,335
ITEM000208,ORD00051,PRD026,3,184,552
ITEM002583,ORD00593,PRD026,2,184,368
ITEM001478,ORD00349,PRD018,1,43,43
ITEM004023,ORD00904,PRD023,4,199,796
ITEM001904,ORD00444,PRD002,5,128,640
ITEM004419,ORD00994,PRD036,1,5400,5400
ITEM001733,ORD00402,PRD038,2,52,104
ITEM002525,ORD00578,PRD015,5,35,175
ITEM000261,ORD00062,PRD034,2,125,250
ITEM001569,ORD00370,PRD018,3,43,129
ITEM001350,ORD00321,PRD008,1,67,67
ITEM003501,ORD00794,PRD036,5,54,270
ITEM001224,ORD00290,PRD022,3,29,87
ITEM004226,ORD00954,PRD004,3,444,1332
ITEM000874,ORD00200,PRD003,1,157,157
ITEM003918,ORD00882,PRD020,3,44,132
ITEM003226,ORD00734,PRD033,5,202,1010
ITEM003638,ORD00822,PRD009,2,152,304
ITEM003927,ORD00885,PRD033,1,202,202
ITEM001827,ORD00424,PRD016,2,77,154
ITEM004312,ORD00969,PRD043,3,62,186
ITEM000290,ORD00069,PRD038,2,52,104
ITEM000839,ORD00192,PRD003,4,157,628
ITEM000791,ORD00179,PRD037,-1,94,282
ITEM000918,ORD00212,PRD009,4,152,608
ITEM003009,ORD00690,PRD002,4,128,512
ITEM001358,ORD00322,PRD010,3,125,375
ITEM002633,ORD00605,PRD020,2,44,88
ITEM001480,ORD00349,PRD030,4,25,
ITEM000405,ORD00093,PRD009,1,,152
ITEM002024,ORD00474,PRD001,2,0,0
ITEM003036,ORD00696,PRD010,3,125,375
ITEM002226,ORD00514,PRD002,5,128,640
ITEM001829,ORD00424,PRD039,5,120,600
ITEM001164,ORD00273,PRD015,2,35,70
ITEM001973,ORD00459,PRD010,2,125,250
ITEM001475,ORD00349,PRD033,4,202,808
ITEM001285,ORD00306,PRD027,3,275,825
ITEM002365,ORD00544,PRD026,5,184,920
ITEM002964,ORD00681,PRD023,2,199,398
ITEM004126,ORD00931,PRD038,4,52,208
ITEM001294,ORD00308,PRD020,3,44,132
ITEM000429,ORD00099,PRD035,4,67,268
ITEM003717,ORD00836,PRD017,4,20,80
ITEM001718,ORD00400,PRD001,5,431,2155
ITEM003196,ORD00729,PRD013,0,124,372
ITEM000074,ORD00016,PRD020,2,44,88
ITEM004151,ORD00936,PRD016,3,77,231
ITEM004316,ORD00970,PRD025,1,110,
ITEM003989,ORD00897,PRD039,3,120,360
ITEM003477,ORD00789,PRD003,2,157,314
ITEM000679,ORD00156,PRD014,4,121,484
ITEM002160,ORD00501,PRD023,5,199,995
ITEM004313,ORD00969,PRD029,3,218,654
ITEM002330,ORD00537,PRD023,1,199,199
ITEM002942,ORD00677,PRD028,4,202,808
ITEM004145,ORD00935,PRD003,4,157,628
ITEM001485,ORD00350,PRD044,1,43,43
ITEM003952,ORD00891,PRD029,2,218,436
ITEM000920,ORD00213,PRD006,1,20,20
ITEM003430,ORD00779,PRD017,-1,20,80
ITEM002234,ORD00516,PRD027,4,275,1100
ITEM002402,ORD00550,PRD033,5,202,1010
ITEM003468,ORD00787,PRD028,3,202,606
ITEM000441,ORD00102,PRD006,2,20,40
ITEM001097,ORD00258,PRD008,2,,134
ITEM001136,ORD00266,PRD001,4,431,1724
ITEM003962,ORD00894,PRD025,3,110,330
ITEM003670,ORD00827,PRD006,5,20,100
ITEM002127,ORD00494,PRD020,3,44,132
ITEM004094,ORD00923,PRD008,4,67,268
ITEM002318,ORD00535,PRD010,2,125,250
ITEM004013,ORD00901,PRD004,1,444,444
ITEM000800,ORD00182,PRD008,4,67,268
ITEM003711,ORD00835,PRD020,0,44,132
ITEM003165,ORD00722,PRD042,4,68,272
ITEM002413,ORD00553,PRD042,1,68,68
ITEM004017,ORD00903,PRD019,1,65,65
ITEM000782,ORD00177,PRD016,1,77,77
ITEM003584,ORD00812,PRD035,2,67,134
ITEM002869,ORD00660,PRD011,1,96,96
ITEM000668,ORD00154,PRD030,5,25,125
ITEM003759,ORD00848,PRD011,5,0,0
ITEM002718,ORD00624,PRD034,3,125,375
ITEM003461,ORD00785,PRD035,3,67,201
ITEM003792,ORD00855,PRD030,5,25,125
ITEM002119,ORD00493,PRD025,1,110,110
ITEM003276,ORD00745,PRD032,1,100,100
ITEM001807,ORD00421,PRD032,1,100,100
ITEM000990,ORD00231,PRD029,1,218,218
ITEM002625,ORD00603,PRD010,5,125,625
ITEM003042,ORD00697,PRD029,2,218,436
ITEM002546,ORD00584,PRD018,5,43,215
ITEM000609,ORD00142,PRD035,1,67,67
ITEM001972,ORD00459,PRD042,1,68,68
ITEM004018,ORD00903,PRD037,2,94,188
ITEM002012,ORD00470,PRD026,2,184,368
ITEM003321,ORD00754,PRD040,4,,1136
ITEM003150,ORD00719,PRD035,3,67,201
ITEM000216,ORD00053,PRD021,2,43,86
ITEM003346,ORD00760,PRD039,2,120,
ITEM002484,ORD00568,PRD007,-1,51,204
ITEM002032,ORD00475,PRD033,4,202,
ITEM003954,ORD00892,PRD020,1,44,44
ITEM000627,ORD00147,PRD025,2,110,220
ITEM004323,ORD00971,PRD026,3,184,552
ITEM001371,ORD00325,PRD029,4,218,872
ITEM003678,ORD00829,PRD013,2,-124,0
ITEM000533,ORD00126,PRD031,1,143,143
ITEM000829,ORD00188,PRD032,3,100,300
ITEM003126,ORD00715,PRD003,2,15700,31400
ITEM004221,ORD00953,PRD001,5,431,2155
ITEM004040,ORD00908,PRD015,3,35,105
ITEM001046,ORD00243,PRD021,2,4300,8600
ITEM000735,ORD00169,PRD010,4,125,500
ITEM001658,ORD00389,PRD044,2,43,86
ITEM001806,ORD00420,PRD024,5,47,235
ITEM000760,ORD00174,PRD031,1,143,143
ITEM003177,ORD00725,PRD026,3,184,552
ITEM002740,ORD00630,PRD040,1,284,284
ITEM001577,ORD00371,PRD002,3,,384
ITEM003517,ORD00797,PRD022,1,29,29
ITEM001648,ORD00387,PRD037,4,94,376
ITEM002616,ORD00601,PRD007,3,51,153
ITEM000082,ORD00020,PRD026,4,184,736
ITEM004194,ORD00947,PRD027,1,275,275
ITEM002644,ORD00609,PRD027,5,,1375
ITEM001520,ORD00360,PRD017,4,,80
ITEM002547,ORD00584,PRD026,3,,552
ITEM000103,ORD00026,PRD013,4,124,496
ITEM001819,ORD00422,PRD014,3,121,363
ITEM000116,ORD00029,PRD023,4,0,0
ITEM001516,ORD00358,PRD030,1,25,25
ITEM000239,ORD00057,PRD007,2,51,102
ITEM001998,ORD00465,PRD030,1,25,25
ITEM003589,ORD00813,PRD035,1,6700,6700
ITEM001867,ORD00435,PRD023,1,0,0
ITEM002604,ORD00597,PRD017,2,20,40
ITEM001903,ORD00444,PRD009,1,152,152
ITEM003143,ORD00718,PRD036,5,54,270
ITEM000891,ORD00204,PRD011,2,,192
ITEM002391,ORD00548,PRD025,5,110,550
ITEM002070,ORD00484,PRD003,1,157,157
ITEM002930,ORD00675,PRD034,0,125,500
ITEM004037,ORD00906,PRD043,3,62,186
ITEM003147,ORD00718,PRD019,2,65,130
ITEM004381,ORD00985,PRD023,5,199,995
ITEM001049,ORD00243,PRD012,5,21,105
ITEM001309,ORD00310,PRD043,5,62,310
ITEM000323,ORD00075,PRD040,5,284,1420
ITEM002093,ORD00489,PRD009,4,152,608
ITEM002704,ORD00621,PRD012,2,21,42
ITEM004328,ORD00974,PRD007,5,51,255
ITEM000624,ORD00145,PRD032,2,100,200
ITEM002611,ORD00600,PRD039,-1,120,480
ITEM001264,ORD00300,PRD043,1,62,62
ITEM003329,ORD00756,PRD038,3,52,156
ITEM000748,ORD00172,PRD027,1,-275,0
ITEM003267,ORD00742,PRD028,4,202,808
ITEM000413,ORD00096,PRD012,1,21,21
ITEM002610,ORD00600,PRD030,2,25,50
ITEM000301,ORD00071,PRD034,4,125,500
ITEM003902,ORD00879,PRD001,4,431,1724
ITEM002143,ORD00497,PRD014,3,,363
ITEM000640,ORD00149,PRD008,100,67,134
ITEM004426,ORD00996,PRD006,1,20,20
ITEM002983,ORD00684,PRD011,5,96,480
ITEM004178,ORD00944,PRD013,3,124,372
ITEM000858,ORD00196,PRD039,3,120,360
ITEM004150,ORD00936,PRD001,1,431,431
ITEM003041,ORD00697,PRD035,4,67,268
ITEM000085,ORD00021,PRD029,5,218,1090
ITEM003630,ORD00821,PRD003,1,157,157
ITEM001336,ORD00318,PRD031,2,143,
ITEM001104,ORD00259,PRD011,5,96,480
ITEM002293,ORD00530,PRD034,100,125,250
ITEM003209,ORD00731,PRD041,2,43,86
ITEM003071,ORD00703,PRD023,1,199,199
ITEM004188,ORD00946,PRD030,1,25,25
ITEM001843,ORD00428,PRD019,1,65,65
ITEM003895,ORD00878,PRD013,2,124,248
ITEM000978,ORD00228,PRD041,4,43,172
ITEM001198,ORD00283,PRD016,1,77,77
ITEM002657,ORD00612,PRD015,100,35,175
ITEM003660,ORD00826,PRD004,5,444,2220
ITEM001347,ORD00321,PRD005,3,,144
ITEM002421,ORD00554,PRD013,1,124,124
ITEM004052,ORD00912,PRD008,3,67,201
ITEM004006,ORD00900,PRD035,3,67,201
ITEM000292,ORD00069,PRD039,2,120,240
ITEM003820,ORD00862,PRD024,4,47,188
ITEM001194,ORD00280,PRD030,3,,75
ITEM001698,ORD00396,PRD001,4,431,1724
ITEM000083,ORD00021,PRD022,4,2900,11600
ITEM004391,ORD00987,PRD036,3,54,162
ITEM002106,ORD00491,PRD011,3,96,288
ITEM000110,ORD00027,PRD022,1,29,29
ITEM002834,ORD00651,PRD016,1,77,
ITEM004019,ORD00903,PRD006,1,20,20
ITEM002936,ORD00676,PRD035,3,67,201
ITEM000229,ORD00055,PRD021,1,43,43
ITEM001128,ORD00264,PRD026,5,,0
ITEM001087,ORD00254,PRD028,3,202,
ITEM004356,ORD00981,PRD014,2,121,242
ITEM001175,ORD00275,PRD039,3,12000,
ITEM000914,ORD00212,PRD038,1,52,52
ITEM003157,ORD00721,PRD025,1,110,110
ITEM003984,ORD00897,PRD004,5,444,2220
ITEM003510,ORD00796,PRD004,2,44400,88800
ITEM000480,ORD00111,PRD015,1,35,35
ITEM001435,ORD00340,PRD013,2,124,248
ITEM001552,ORD00365,PRD009,5,,760
ITEM001437,ORD00340,PRD016,3,77,231
ITEM002780,ORD00640,PRD037,2,94,188
ITEM001084,ORD00253,PRD006,3,20,60
ITEM000937,ORD00218,PRD030,1,25,25
ITEM001070,ORD00249,PRD029,4,218,872
ITEM004322,ORD00971,PRD014,1,121,121
ITEM002166,ORD00502,PRD010,1,125,125
ITEM003142,ORD00718,PRD017,4,20,80
ITEM001482,ORD00349,PRD026,5,184,920
ITEM000056,ORD00010,PRD012,2,21,42
ITEM004395,ORD00988,PRD041,5,,215
ITEM002347,ORD00541,PRD033,2,202,404
ITEM003396,ORD00770,PRD044,5,43,215
ITEM001924,ORD00449,PRD042,4,68,272
ITEM001490,ORD00351,PRD026,2,184,368
ITEM002635,ORD00606,PRD038,1,52,52
ITEM001403,ORD00333,PRD022,100,29,116
ITEM000008,ORD00002,PRD007,5,51,255
ITEM000293,ORD00069,PRD040,1,284,284
ITEM002426,ORD00555,PRD015,3,35,105
ITEM004149,ORD00935,PRD016,3,77,231
ITEM001165,ORD00273,PRD032,2,100,200
ITEM000738,ORD00170,PRD036,5,54,270
ITEM003140,ORD00717,PRD024,2,47,94
ITEM003966,ORD00894,PRD044,5,43,215
ITEM004029,ORD00905,PRD023,1,199,
ITEM001925,ORD00450,PRD003,1,157,157
ITEM002476,ORD00566,PRD004,4,444,1776
ITEM001429,ORD00338,PRD028,5,202,1010
ITEM002073,ORD00484,PRD001,3,431,1293
ITEM003535,ORD00800,PRD037,3,94,282
ITEM003930,ORD00885,PRD025,4,110,440
ITEM000519,ORD00121,PRD036,2,54,108
ITEM002060,ORD00481,PRD010,4,125,500
ITEM004256,ORD00960,PRD041,5,43,215
ITEM003629,ORD00821,PRD043,4,62,
ITEM000538,ORD00128,PRD004,5,444,2220
ITEM001064,ORD00248,PRD012,3,21,
ITEM004318,ORD00970,PRD006,100,20,100
ITEM004112,ORD00926,PRD003,3,-157,0
ITEM000271,ORD00065,PRD001,1,431,431
ITEM001986,ORD00462,PRD031,5,143,715
ITEM004049,ORD00911,PRD016,2,77,154
ITEM004079,ORD00917,PRD028,2,202,404
ITEM000677,ORD00155,PRD002,-1,128,384
ITEM002081,ORD00485,PRD004,4,444,1776
ITEM002514,ORD00575,PRD041,1,43,43
ITEM000712,ORD00164,PRD033,2,202,404
ITEM003298,ORD00749,PRD042,5,68,340
ITEM001195,ORD00281,PRD043,3,,186
ITEM002290,ORD00529,PRD035,4,67,268
ITEM003693,ORD00832,PRD042,3,68,204
ITEM002345,ORD00541,PRD041,0,43,215
ITEM002444,ORD00559,PRD019,1,65,65
ITEM003709,ORD00834,PRD036,4,54,216
ITEM000090,ORD00024,PRD040,4,284,1136
ITEM000306,ORD00071,PRD039,3,120,360
ITEM004039,ORD00907,PRD027,1,275,275
ITEM003246,ORD00737,PRD041,5,43,215
ITEM002572,ORD00591,PRD021,2,43,86
ITEM001846,ORD00429,PRD031,5,143,715
ITEM001680,ORD00393,PRD022,1,29,29
ITEM000042,ORD00008,PRD012,4,21,84
ITEM003257,ORD00740,PRD039,4,120,480
ITEM002306,ORD00532,PRD014,1,121,121
ITEM000421,ORD00097,PRD037,5,94,470
ITEM001212,ORD00286,PRD009,2,152,304
ITEM004203,ORD00949,PRD012,4,21,84
ITEM004410,ORD00992,PRD023,3,199,
ITEM000865,ORD00198,PRD042,3,-68,0
ITEM002089,ORD00489,PRD040,4,284,1136
ITEM003300,ORD00749,PRD030,3,25,75
ITEM003026,ORD00693,PRD014,3,121,363
ITEM003233,ORD00735,PRD044,2,43,86
ITEM003224,ORD00734,PRD021,2,0,
ITEM000616,ORD00143,PRD016,2,77,154
ITEM001970,ORD00459,PRD006,5,20,100
ITEM002541,ORD00581,PRD044,4,43,172
ITEM001123,ORD00264,PRD038,4,52,208
ITEM002947,ORD00678,PRD002,1,128,128
ITEM001612,ORD00378,PRD044,4,0,0
ITEM003132,ORD00716,PRD020,1,44,44
ITEM003332,ORD00757,PRD012,5,21,105
ITEM002607,ORD00599,PRD035,0,,201
ITEM001073,ORD00250,PRD027,4,275,1100
ITEM003927,ORD00885,PRD033,1,202,202
ITEM003662,ORD00826,PRD019,2,65,130
ITEM001936,ORD00453,PRD021,2,43,86
ITEM001209,ORD00286,PRD026,2,184,368
ITEM000221,ORD00054,PRD017,5,20,100
ITEM002898,ORD00668,PRD006,1,20,
ITEM001157,ORD00271,PRD001,3,431,1293
ITEM002997,ORD00687,PRD031,2,143,286
ITEM003360,ORD00763,PRD034,5,,625
ITEM002840,ORD00652,PRD005,5,48,240
ITEM002044,ORD00479,PRD036,-1,54,108
ITEM001756,ORD00410,PRD018,2,43,86
ITEM004055,ORD00913,PRD014,2,,0
ITEM001871,ORD00436,PRD042,0,68,136
ITEM002782,ORD00640,PRD041,3,,129
ITEM001414,ORD00335,PRD040,100,284,284
ITEM001267,ORD00301,PRD018,3,43,129
ITEM002877,ORD00663,PRD024,1,47,47
ITEM002430,ORD00556,PRD013,4,124,496
ITEM000596,ORD00140,PRD044,1,43,43
ITEM004169,ORD00940,PRD012,1,21,21
ITEM003178,ORD00725,PRD008,4,67,268
ITEM000934,ORD00218,PRD024,3,47,141
ITEM004230,ORD00955,PRD043,5,62,310
ITEM003763,ORD00849,PRD013,3,124,372
ITEM003987,ORD00897,PRD035,3,67,201
ITEM002636,ORD00606,PRD010,1,125,125
ITEM001208,ORD00286,PRD016,5,77,
ITEM001144,ORD00269,PRD026,4,184,736
ITEM002888,ORD00666,PRD001,3,431,1293
ITEM003829,ORD00864,PRD025,1,110,110
ITEM002028,ORD00475,PRD032,4,100,400
ITEM002471,ORD00565,PRD011,-1,,480
ITEM000549,ORD00131,PRD016,5,77,385
ITEM002569,ORD00589,PRD004,3,444,
ITEM003729,ORD00838,PRD041,2,43,86
ITEM002699,ORD00621,PRD011,4,96,384
ITEM000084,ORD00021,PRD043,2,62,124
ITEM000947,ORD00220,PRD002,5,128,640
ITEM002985,ORD00684,PRD032,2,100,200
ITEM004119,ORD00928,PRD028,4,202,808
ITEM001636,ORD00385,PRD008,3,67,201
ITEM003643,ORD00823,PRD014,4,121,484
ITEM000933,ORD00218,PRD002,3,128,384
ITEM000204,ORD00050,PRD027,1,275,275
ITEM000936,ORD00218,PRD043,3,62,186
ITEM003436,ORD00780,PRD032,2,100,200
ITEM000675,ORD00155,PRD004,4,444,1776
ITEM003214,ORD00732,PRD042,1,68,
ITEM003022,ORD00692,PRD031,4,143,572
ITEM004430,ORD00996,PRD007,3,51,153
ITEM003234,ORD00735,PRD030,4,25,100
ITEM003636,ORD00822,PRD025,3,110,330
ITEM003531,ORD00799,PRD042,2,68,136
ITEM001411,ORD00334,PRD011,2,96,192
ITEM002758,ORD00633,PRD039,5,120,600
ITEM000286,ORD00068,PRD025,4,110,440
ITEM002965,ORD00681,PRD026,4,184,736
ITEM001067,ORD00248,PRD008,100,67,134
ITEM000244,ORD00059,PRD021,2,43,86
ITEM000768,ORD00175,PRD014,3,121,363
ITEM003027,ORD00694,PRD010,1,0,0
ITEM002310,ORD00534,PRD016,1,77,77
ITEM003680,ORD00830,PRD006,2,20,40
ITEM002022,ORD00473,PRD012,3,21,63
ITEM002298,ORD00531,PRD002,2,128,256
ITEM003455,ORD00784,PRD028,5,0,0
ITEM002456,ORD00561,PRD044,4,43,172
ITEM001472,ORD00347,PRD026,2,,368
ITEM001407,ORD00333,PRD036,2,54,108
ITEM002042,ORD00478,PRD025,100,110,
ITEM002954,ORD00679,PRD042,1,68,68
ITEM003629,ORD00821,PRD043,4,62,
ITEM002251,ORD00520,PRD021,2,43,86
ITEM003634,ORD00822,PRD003,5,157,785
ITEM000788,ORD00179,PRD035,4,67,268
ITEM001444,ORD00341,PRD026,2,184,368
ITEM004351,ORD00980,PRD006,3,20,60
ITEM002872,ORD00662,PRD024,2,47,94
ITEM001532,ORD00363,PRD019,5,65,325
ITEM002083,ORD00486,PRD043,4,62,248
ITEM004179,ORD00944,PRD019,2,65,130
ITEM000061,ORD00012,PRD028,3,202,606
ITEM001685,ORD00394,PRD038,3,52,156
ITEM000335,ORD00077,PRD044,-1,,86
ITEM000326,ORD00075,PRD017,3,20,60
ITEM001079,ORD00251,PRD042,5,68,
ITEM003898,ORD00878,PRD028,5,202,1010
ITEM002009,ORD00469,PRD028,-1,202,404
ITEM003487,ORD00791,PRD003,5,157,785
ITEM001166,ORD00273,PRD033,4,202,808
ITEM003839,ORD00866,PRD018,3,43,129
ITEM003758,ORD00848,PRD029,5,218,1090
ITEM000250,ORD00061,PRD013,2,124,248
ITEM001459,ORD00343,PRD015,2,35,70
ITEM002810,ORD00645,PRD039,5,120,600
ITEM004071,ORD00916,PRD013,1,124,124
ITEM001766,ORD00411,PRD014,3,121,363
ITEM000575,ORD00137,PRD025,4,110,440
ITEM001387,ORD00328,PRD011,5,96,480
ITEM003944,ORD00888,PRD038,5,52,
ITEM002751,ORD00632,PRD014,4,121,484
ITEM002888,ORD00666,PRD001,3,431,1293
ITEM001256,ORD00298,PRD002,100,128,384
ITEM002648,ORD00609,PRD041,4,43,172
ITEM002357,ORD00543,PRD027,3,275,825
ITEM003409,ORD00774,PRD019,5,65,325
ITEM001271,ORD00302,PRD001,5,431,2155
ITEM001621,ORD00381,PRD013,3,124,372
ITEM001054,ORD00244,PRD035,5,67,335
ITEM003232,ORD00735,PRD012,2,21,
ITEM001723,ORD00400,PRD008,2,67,134
ITEM001878,ORD00438,PRD009,4,152,608
ITEM000605,ORD00142,PRD038,3,52,156
ITEM000722,ORD00166,PRD030,4,0,0
ITEM001105,ORD00260,PRD044,3,43,129
ITEM003631,ORD00821,PRD036,5,54,270
ITEM000092,ORD00024,PRD029,1,,218
ITEM000138,ORD00032,PRD029,1,218,218
ITEM001465,ORD00344,PRD003,2,157,314
ITEM000602,ORD00141,PRD028,4,0,0
ITEM004096,ORD00923,PRD039,2,120,240
ITEM000004,ORD00001,PRD028,4,202,808
ITEM003609,ORD00818,PRD003,2,157,314
ITEM002741,ORD00630,PRD029,4,218,
ITEM000875,ORD00200,PRD024,1,47,47
ITEM000382,ORD00086,PRD040,3,284,852
ITEM002027,ORD00474,PRD005,4,,192
ITEM003334,ORD00757,PRD044,1,43,43
ITEM000484,ORD00112,PRD040,4,284,1136
ITEM000270,ORD00064,PRD004,1,444,444
ITEM003077,ORD00705,PRD006,5,20,100
ITEM001655,ORD00388,PRD028,5,202,1010
ITEM002736,ORD00629,PRD021,2,43,86
ITEM002781,ORD00640,PRD024,2,47,94
ITEM002180,ORD00506,PRD019,2,,130
ITEM002570,ORD00590,PRD019,3,65,195
ITEM000243,ORD00058,PRD008,5,,335
ITEM004199,ORD00948,PRD040,4,284,1136
ITEM003070,ORD00703,PRD037,1,94,94
ITEM000188,ORD00045,PRD003,3,0,0
ITEM000249,ORD00061,PRD002,2,128,256
ITEM002333,ORD00538,PRD009,5,152,760
ITEM001638,ORD00385,PRD001,4,431,1724
ITEM003171,ORD00723,PRD019,3,,195
ITEM003363,ORD00763,PRD041,3,43,129
ITEM001530,ORD00362,PRD023,4,199,796
ITEM001626,ORD00382,PRD032,100,100,400
ITEM001687,ORD00395,PRD033,5,-202,0
ITEM000447,ORD00103,PRD037,5,94,470
ITEM000647,ORD00149,PRD034,1,125,125
ITEM004067,ORD00915,PRD006,1,20,20
ITEM003170,ORD00723,PRD020,5,44,220
